MouseID,Generation,Cohort,JobGroup,BWDay,HID,LHID,Diet,EN,Coat,Status,DOB,DOE,COE,SurvDays,Died,AnimalComments,CAST
DO-1D-3049,G23,G23W2,G23W2D2,Tuesday,4340,4340,1D,N,white,Dead,6/21/16,11/5/18,Found Dead (FD),867,TRUE,"NEN
from S7118842-8

",FALSE
DO-20-1084,G24,G24W2,G24W2D1,Wednesday,5078,5078,20,B,other,Dead,10/4/16,11/5/18,Found Dead (FD),762,TRUE,"B small and frail 8/29/18
S7170560-8",FALSE
DO-2D-4081,G24,G24W2,G24W2D2,Wednesday,5095,5095,2D,N,white,Dead,10/11/16,11/5/18,Found Dead (FD),755,TRUE,"Case 166-B8-2018 10/18/18 Moderate Bite Wounds
S7171503
Case 15A-Moderate Derm on dorsal neck-1/30/18-2/22/18(H)
",TRUE
DO-AL-0072,G24,G24W1,G24W1D1,Wednesday,4968,4968,AL,3L1R,other,Dead,9/20/16,11/3/18,Found Dead (FD),774,TRUE,"3LEN
EN changed to 3L1R on 2/22/18",FALSE
DO-20-1033,G23,G23W1,G23W1D1,Tuesday,4106,4106,20,N,white,Dead,5/31/16,11/2/18,Found Dead (FD),885,TRUE,Appears to be gasping infrequently,FALSE
DO-2D-4040,G23,G23W1,G23W1D2,Tuesday,4114,4114,2D,3L,black,Dead,5/31/16,11/2/18,Found Dead (FD),885,TRUE,"3LEN. starting to drag back legs 8/14/18
Tail has been chewed off",FALSE
DO-40-2035,G23,G23W1,G23W1D1,Tuesday,4108,4108,40,L,other,Dead,5/31/16,11/1/18,Found Dead (FD),884,TRUE,"LEN
 Cloudy Right eye-No Date Indicated
SCO-10-11/29/2017- Right Eye damage. Prominent hips and bacbones(BCS2) piloerection 7/24/18
",FALSE
DO-40-2074,G24,G24W1,G24W1D2,Wednesday,4975,4975,40,R,white,Dead,9/20/16,11/1/18,Found Dead (FD),772,TRUE,REN,FALSE
DO-AL-0121,G26,G26W2,G26W2D1,Thursday,5879,5879,AL,N,white,Dead,4/11/17,11/1/18,Found Dead (FD),569,TRUE,N,TRUE
DO-20-1072,G24,G24W1,G24W1D1,Wednesday,4972,4972,20,3L,black,Dead,9/13/16,10/31/18,Found Dead (FD),778,TRUE,3LEN,FALSE
DO-20-1044,G23,G23W1,G23W1D1,Tuesday,4107,4107,20,B,other,Dead,5/31/16,10/30/18,Found Dead (FD),882,TRUE,"BEN. piloerection, backbone and hips starting to become prominent 7/24/18",FALSE
DO-20-1155,G27,G27W2,G27W2D1,Monday,6304,6304,20,L,other,Dead,7/18/17,10/29/18,Found Dead (FD),468,TRUE,"12-B8-2018-1/25/2018-Small Right Eye
Sickly looking, cool to the touch 10/22/18",TRUE
DO-2D-4046,G23,G23W1,G23W1D2,Tuesday,4115,4115,2D,2L,black,Dead,5/31/16,10/29/18,Found Dead (FD),881,TRUE,2LEN Distended abdomen 10/16/18,FALSE
DO-2D-4069,G24,G24W1,G24W1D2,Wednesday,4978,7146,2D,2R,other,Dead,9/20/16,10/29/18,Found Dead (FD),769,TRUE,"2REN,slight tremor 7/18/17
Severe bite wounds on tail. Tumor-like mass growing under right arm 9/19/18
",FALSE
DO-20-1167,G28,G28W1,G28W1D1,Tuesday,6471,6471,20,3R,other,Dead,9/19/17,10/26/18,Found Dead (FD),402,TRUE,"diarrhea 7/3/18. Piloerection, thin, frail, prominent backbone 9/18/18",TRUE
DO-2D-4041,G23,G23W1,G23W1D2,Tuesday,4115,4115,2D,N,white,Dead,5/31/16,10/23/18,Found Dead (FD),875,TRUE,"NEN  Rapid breathing, hunched, chalky looking 10/16/18",FALSE
DO-40-2084,G24,G24W2,G24W2D1,Wednesday,5085,5085,40,B,other,Dead,10/4/16,10/22/18,Found Dead (FD),748,TRUE,"B 10/3/18 small hunched and frail
S7170557-8",FALSE
DO-40-2091,G24,G24W2,G24W2D2,Wednesday,5087,5087,40,L,other,Dead,10/4/16,10/22/18,Found Dead (FD),748,TRUE,"L torn right ear
S7170556-8",FALSE
DO-AL-0040,G23,G23W1,G23W1D1,Tuesday,4104,4104,AL,3L,other,Dead,5/31/16,10/22/18,Found Dead (FD),874,TRUE,3LEN Large Mass in Vaginal area 10/16/18,FALSE
DO-AL-0075,G24,G24W1,G24W1D1,Wednesday,4969,4969,AL,L,other,Dead,9/20/16,10/22/18,Found Dead (FD),762,TRUE,"LEN, VERY AGGRESSIVE
",FALSE
DO-20-1121,G26,G26W2,G26W2D1,Thursday,5881,5881,20,N,white,Dead,4/11/17,10/18/18,Missing (MSG),555,TRUE,N,FALSE
DO-20-1104,G26,G26W1,G26W1D1,Thursday,5836,5836,20,2L1R,black,Dead,3/21/17,10/17/18,Found Dead (FD),575,TRUE,"2L1R, SCO-54-Missing Right eye",FALSE
DO-40-2040,G23,G23W1,G23W1D1,Tuesday,4108,4108,40,3L,other,Dead,5/31/16,10/16/18,Found Dead (FD),868,TRUE,"3LEN. hips starting to become prominent, kyphosis 7/24/18",FALSE
DO-40-2058,G23,G23W2,G23W2D2,Tuesday,4339,4339,40,R,other,Dead,6/21/16,10/15/18,Found Dead (FD),846,TRUE,"REN 10/2/18 frail and hunched
20,22023,24,26,27,28,29
",FALSE
DO-40-2083,G24,G24W2,G24W2D1,Wednesday,5085,5085,40,L,other,Dead,10/4/16,10/15/18,Found Dead (FD),741,TRUE,"L
S7170557-8",TRUE
DO-AL-0074,G24,G24W1,G24W1D1,Wednesday,4969,4969,AL,R,other,Dead,9/20/16,10/15/18,Found Dead (FD),755,TRUE,"REN
SCO-77-11/06/2017-Right Eye damage. small, labored breathing, piloerection 9/19/18

",TRUE
DO-AL-0129,G27,G27W1,G27W1D1,Monday,6182,6182,AL,N,white,Dead,6/27/17,10/15/18,Found Dead (FD),475,TRUE,NA,FALSE
DO-2D-4033,G23,G23W1,G23W1D2,Tuesday,4114,4114,2D,N,other,Dead,5/31/16,10/12/18,Euthanized Sick (ES),864,TRUE,NEN,FALSE
DO-20-1068,G24,G24W1,G24W1D1,Wednesday,4972,4972,20,B,other,Dead,9/13/16,10/10/18,Found Dead (FD),757,TRUE,"BEN mouse looks frail ad sickly 8/29/18
tail has bite marks, low body score. 9/18/18- kyphosis, piloerection, chalky appearance to feet and ears.",FALSE
DO-20-1010,G22,G22W1,G22W1D1,Monday,3300,3300,20,R,white,Dead,2/9/16,10/9/18,Found Dead (FD),973,TRUE,"REN,
sickly, cold to touch 10/1/18",FALSE
DO-2D-4118,G26,G26W2,G26W2D2,Thursday,5886,5886,2D,2L,other,Dead,4/11/17,10/8/18,Found Dead (FD),545,TRUE,"2L.thin, frail hairloss all over body 8/9/18",FALSE
DO-AL-0085,G24,G24W2,G24W2D1,Wednesday,5076,5076,AL,2R,other,Dead,10/4/16,10/8/18,Found Dead (FD),734,TRUE,"2R
S7170558-8
mild imperforate vagina 3/22/17 and bulging eyes 4/12/17
",FALSE
DO-2D-4024,G22,G22W2,G22W2D2,Monday,3397,3397,2D,3L,black,Dead,3/1/16,10/5/18,Found Dead (FD),948,TRUE,"3LEN,
no tail",FALSE
DO-20-1182,G28,G28W2,G28W2D1,Tuesday,6533,6533,20,2L,other,Dead,10/10/17,10/4/18,Found Dead (FD),359,TRUE,NA,FALSE
DO-AL-0069,G24,G24W1,G24W1D1,Wednesday,4968,4968,AL,2R,other,Dead,9/20/16,10/3/18,Found Dead (FD),743,TRUE,"2REN, frail. domed appearance to skull, head tilt, piloerection, BCS2 9/19/18",FALSE
DO-2D-4138,G27,G27W1,G27W1D2,Monday,6191,6191,2D,R,white,Dead,6/27/17,10/1/18,Found Dead (FD),461,TRUE,"SCO-58-2017(observation-previously case 59)- Mild Derm on Ears-11/22/17-10/1/18(DIT)
",FALSE
DO-40-2076,G24,G24W1,G24W1D2,Wednesday,4975,4975,40,B,other,Dead,9/20/16,10/1/18,Found Dead (FD),741,TRUE,"BEN. swollen, red genital area- prolapsed vagina? contacted CLAM 9/19/18",FALSE
DO-AL-0004,G22,G22W1,G22W1D1,Monday,3297,3297,AL,B,black,Dead,2/9/16,9/29/18,Found Dead (FD),963,TRUE,"BEN. thin, frail, BCS1, piloerection 8/13/18",FALSE
DO-AL-0047,G23,G23W1,G23W1D1,Tuesday,4105,4105,AL,3R1L,other,Dead,5/31/16,9/28/18,Found Dead (FD),850,TRUE,This mouse was originally 3REN but was changed to 3R1LEN,FALSE
DO-1D-3047,G23,G23W1,G23W1D2,Tuesday,4113,4113,1D,3R,other,Dead,5/31/16,9/27/18,Found Dead (FD),849,TRUE,"3REN
Case-3A-1/10/18-Severe Derm - Deep raw lesion between shoulder blades",FALSE
DO-20-1125,G26,G26W2,G26W2D1,Thursday,5881,5881,20,2R,other,Dead,4/11/17,9/27/18,Found Dead (FD),534,TRUE,2R,TRUE
DO-AL-0126,G26,G26W2,G26W2D1,Thursday,5879,5879,AL,2L,other,Dead,4/11/17,9/27/18,Missing (MSG),534,TRUE,"2L, biter/regular agouti????
",FALSE
DO-1D-3053,G23,G23W2,G23W2D2,Tuesday,4340,4340,1D,2R,other,Dead,6/21/16,9/25/18,Found Dead (FD),826,TRUE,2REN. Derm on neck and ears contacted CLAM 7/24/18,FALSE
DO-20-1034,G23,G23W1,G23W1D1,Tuesday,4106,4106,20,R,white,Dead,5/31/16,9/25/18,Found Dead (FD),847,TRUE,REN,FALSE
DO-AL-0062,G23,G23W2,G23W2D1,Tuesday,4333,4333,AL,2L,other,Dead,6/21/16,9/25/18,Found Dead (FD),826,TRUE,2LEN,FALSE
DO-1D-3096,G24,G24W2,G24W2D2,Wednesday,5094,5094,1D,3L,black,Dead,10/4/16,9/24/18,Found Dead (FD),720,TRUE,"Has large mass on right hip/thigh area
S7170561-8. Mouse has trouble staying upright due to mass on side, put tag on box so someone is checking on this mouse several times a day. 9/19/18
Case 109-B8-2018 8/1/18 Moderate Tumor - Raw Spot on Tumor",FALSE
DO-2D-4004,G22,G22W1,G22W1D2,Monday,3312,3312,2D,B,other,Dead,2/9/16,9/24/18,Found Dead (FD),958,TRUE,"BEN
Damaged Left eye
SCO-71-11/30/2017-Left Eye damage,damaged left eye/ seizure Case 68- 11/30/17-Moderate Other(Eye Damage)-12/1/17,SCO-71
",FALSE
DO-2D-4015,G22,G22W1,G22W1D2,Monday,3313,3313,2D,3R,other,Dead,2/9/16,9/24/18,Found Dead (FD),958,TRUE,3REN,FALSE
DO-AL-0036,G23,G23W1,G23W1D1,Tuesday,4104,4104,AL,B,other,Dead,5/31/16,9/24/18,Found Dead (FD),846,TRUE,"BEN, Case 21- Moderate derm- 7/10/17-7/26/17(H)
",FALSE
DO-AL-0037,G23,G23W1,G23W1D1,Tuesday,4104,4104,AL,2R,other,Dead,5/31/16,9/24/18,Found Dead (FD),846,TRUE,"2REN, Case 62- Moderate Derm on Shoulder- 11/29/17-12/15/17(H)
",FALSE
DO-AL-0192,G28,G28W2,G28W2D1,Tuesday,6532,6532,AL,3L,black,Dead,10/10/17,9/20/18,Requested Euthanasia (RE),345,TRUE,"Case 138-B8-2018 Moderate Eye Damage 9/18/18 Prolapsed Right Eye 
Requested Euthansia from CLAM for right eye damage",FALSE
DO-AL-0080,G24,G24W1,G24W1D1,Wednesday,4969,4969,AL,3L,other,Dead,9/20/16,9/18/18,Found Dead (FD),728,TRUE,"3LEN, Small Right eye-9/22/2017
3/20/2018-Right Eye damage",TRUE
DO-2D-4009,G22,G22W1,G22W1D2,Monday,3313,3313,2D,N,other,Dead,2/9/16,9/17/18,Found Dead (FD),951,TRUE,"NEN
12/14/16 entered as FD in error.
Low BC",FALSE
DO-2D-4173,G28,G28W1,G28W1D2,Tuesday,6478,6478,2D,2R,other,Dead,9/19/17,9/15/18,Found Dead (FD),361,TRUE,NA,TRUE
DO-AL-0084,G24,G24W2,G24W2D1,Wednesday,5076,5076,AL,B,other,Dead,10/4/16,9/12/18,Found Dead (FD),708,TRUE,"B
S7170558-8",FALSE
DO-20-1081,G24,G24W2,G24W2D1,Wednesday,5078,5078,20,N,other,Dead,10/4/16,9/10/18,Found Dead (FD),706,TRUE,"N
S7170560-8",FALSE
DO-20-1153,G27,G27W2,G27W2D1,Monday,6304,6304,20,N,white,Dead,7/18/17,9/10/18,Found Dead (FD),419,TRUE,NA,FALSE
DO-AL-0083,G24,G24W2,G24W2D1,Wednesday,5076,5076,AL,L,other,Dead,10/4/16,9/10/18,Found Dead (FD),706,TRUE,"L distended abdomen 8/28/18 
S7170558-8
distended ab",FALSE
DO-1D-3065,G24,G24W1,G24W1D2,Wednesday,4976,4976,1D,N,white,Dead,9/20/16,9/6/18,Missing (MSG),716,TRUE,"NEN, 9/22/2017-Missing Right Eye
R eye damage 9/22/17 Case 61- Moderate Other(Eye Damage)-11/29/17-
",FALSE
DO-1D-3069,G24,G24W1,G24W1D2,Wednesday,4976,4976,1D,2R,other,Dead,9/20/16,9/6/18,Missing (MSG),716,TRUE,"2REN
subdermal lipoma on dorsal neck 7/18/2017
",FALSE
DO-20-1185,G28,G28W2,G28W2D1,Tuesday,6534,6534,20,N,white,Dead,10/10/17,9/5/18,Found Dead (FD),330,TRUE,"piloerection, distended abdomen, kyphosis, growth on ventral neck area 8/28/18",FALSE
DO-AL-0187,G28,G28W2,G28W2D1,Tuesday,6532,6532,AL,L,other,Dead,10/10/17,9/5/18,Found Dead (FD),330,TRUE,NA,TRUE
DO-1D-3014,G22,G22W1,G22W1D2,Monday,3311,3311,1D,2L,white,Dead,2/9/16,9/4/18,Found Dead (FD),938,TRUE,"Case 101-B8-2018 Moderate Malocclusion 
BCS1, lethargic, piloerection 7/23/18
",FALSE
DO-20-1137,G27,G27W1,G27W1D1,Monday,6185,6185,20,N,white,Dead,6/27/17,9/4/18,Found Dead (FD),434,TRUE,"Case 64- Moderate Other(right eye damage) 11/29/17-9/4/18(DIT)
",TRUE
DO-20-1144,G27,G27W1,G27W1D1,Monday,6185,6185,20,3L,other,Dead,6/27/17,9/4/18,Found Dead (FD),434,TRUE,NA,FALSE
DO-AL-0011,G22,G22W1,G22W1D1,Monday,3298,3298,AL,L,white,Dead,2/9/16,9/4/18,Found Dead (FD),938,TRUE,LEN. distended abdomen 8/13/18,TRUE
DO-1D-3034,G23,G23W1,G23W1D2,Tuesday,4112,4112,1D,R,other,Dead,5/31/16,8/31/18,Found Dead (FD),822,TRUE,REN,TRUE
DO-2D-4082,G24,G24W2,G24W2D2,Wednesday,5095,5095,2D,R,white,Dead,10/11/16,8/31/18,Found Dead (FD),689,TRUE,"126-B8-2018  Moderate Tumor/Other  Toe caught in wire lid, not using left hind foot.
Case 166-B8-2018 10/18/18 Moderate Bite Wounds
S7171503",FALSE
DO-AL-0081,G24,G24W2,G24W2D1,Wednesday,5076,5076,AL,N,white,Dead,10/4/16,8/30/18,Euthanized Sick (ES),695,TRUE,"N
S7170558-8
found mouse gasping for breath, cold,rigid, and limited movement. Large tumor like interal mass on throat area that could potentially be blocking the airway? Mouse was euthanized",FALSE
DO-20-1089,G24,G24W2,G24W2D1,Wednesday,5082,5082,20,N,white,Dead,10/4/16,8/29/18,Found Dead (FD),694,TRUE,"N
S7170559-8
frail
",FALSE
DO-2D-4175,G28,G28W1,G28W1D2,Tuesday,6478,6478,2D,3R,other,Dead,9/19/17,8/28/18,Requested Euthanasia (RE),343,TRUE,right eye damage 8/28/18,FALSE
DO-40-2128,G26,G26W2,G26W2D2,Thursday,5883,5883,40,3L,black,Dead,4/11/17,8/28/18,Found Dead (FD),504,TRUE,3L. dragging back legs 8/9/18,TRUE
DO-40-2049,G23,G23W2,G23W2D1,Tuesday,4338,4338,40,N,other,Dead,6/21/16,8/27/18,Found Dead (FD),797,TRUE,"Very frail, thin, bones starting to protrude 8/21/18
",FALSE
DO-2D-4080,G24,G24W1,G24W1D2,Wednesday,4979,4979,2D,3L,black,Dead,9/20/16,8/24/18,Found Dead (FD),703,TRUE,3LEN,FALSE
DO-1D-3100,G26,G26W1,G26W1D2,Thursday,5842,5842,1D,B,other,Dead,3/21/17,8/23/18,Found Dead (FD),520,TRUE,B tumor on L side of nose 8/2/18,TRUE
DO-1D-3003,G22,G22W1,G22W1D2,Monday,3308,3308,1D,L,other,Dead,2/9/16,8/22/18,Found Dead (FD),925,TRUE,LEN,FALSE
DO-1D-3113,G26,G26W2,G26W2D2,Thursday,5884,5884,1D,N,white,Dead,4/11/17,8/22/18,Found Dead (FD),498,TRUE,"N. thin, lethargic and frail 8/9/18",TRUE
DO-1D-3162,G28,G28W1,G28W1D2,Tuesday,6475,6475,1D,R,white,Dead,9/19/17,8/22/18,Found Dead (FD),337,TRUE,NA,FALSE
DO-40-2038,G23,G23W1,G23W1D1,Tuesday,4108,4108,40,2L,other,Dead,5/31/16,8/21/18,Found Dead (FD),812,TRUE,"2LEN. prominent hips and backbone(BCS1), piloerection, frail, lethargic 8/14/18",FALSE
DO-40-2060,G23,G23W2,G23W2D2,Tuesday,4339,4339,40,B,other,Dead,6/21/16,8/21/18,Found Dead (FD),791,TRUE,"BEN
SCO-11-11/30/2107-Right eye damage",FALSE
DO-40-2013,G22,G22W1,G22W1D2,Monday,3303,3303,40,2R,other,Dead,2/9/16,8/20/18,Requested Euthanasia (RE),923,TRUE,"2REN, tremor 3/13/18. Severe tremor. starting to drag back legs 8/13/18
Mouse euthanized 8/20/18 mouse was in distress.
",TRUE
DO-AL-0021,G22,G22W2,G22W2D1,Monday,3389,3389,AL,2R,other,Dead,3/1/16,8/20/18,Euthanized Sick (ES),902,TRUE,"2REN ES not responding to touch
No left eye, SCO-03-11/29/2017-Left Eye damage
Bulging right eye 7/23/18",FALSE
DO-2D-4061,G23,G23W2,G23W2D2,Tuesday,4336,4336,2D,2R,other,Dead,6/21/16,8/15/18,Found Dead (FD),785,TRUE,right eye damage 6/21/18,FALSE
DO-20-1050,G23,G23W2,G23W2D1,Tuesday,4335,4335,20,R,white,Dead,6/21/16,8/14/18,Found Dead (FD),784,TRUE,"REN, 119,120,121,123,124,126,126,130, open tumor on ventral side 6/28/18
",FALSE
DO-AL-0101,G26,G26W1,G26W1D1,Thursday,5835,5835,AL,2R,other,Dead,3/21/17,8/9/18,Found Dead (FD),506,TRUE,2R. Bleeding from vagina 8/6/18,FALSE
DO-2D-4111,G26,G26W1,G26W1D2,Thursday,5845,5845,2D,3R,other,Dead,3/21/17,8/8/18,Found Dead (FD),505,TRUE,3R,FALSE
DO-40-2018,G22,G22W2,G22W2D1,Monday,3393,3393,40,R,white,Dead,3/1/16,8/6/18,Found Dead (FD),888,TRUE,"REN
13-B8-2018-1/25/2018-Right Eye damage. Severe Tremor, BCS1, frail 7/23/18",FALSE
DO-40-2044,G23,G23W1,G23W1D2,Tuesday,4109,4109,40,B,other,Dead,5/31/16,8/6/18,Found Dead (FD),797,TRUE,BEN,NA
DO-2D-4063,G23,G23W2,G23W2D2,Tuesday,4336,4336,2D,3R,black,Dead,6/21/16,8/3/18,Found Dead (FD),773,TRUE,3R,FALSE
DO-1D-3140,G27,G27W1,G27W1D2,Monday,6189,6189,1D,B,other,Dead,6/27/17,7/31/18,Found Dead (FD),399,TRUE,"Case 56-Moderate Derm- 11/20/17- FD 7/31/2018
",TRUE
DO-2D-4160,G27,G27W2,G27W2D2,Monday,6300,6300,2D,3L,black,Dead,7/18/17,7/30/18,Found Dead (FD),377,TRUE,Frail 7/23/18,FALSE
DO-2D-4045,G23,G23W1,G23W1D2,Tuesday,4115,4115,2D,2R,other,Dead,5/31/16,7/27/18,Found Dead (FD),787,TRUE,"2REN
Found Dead in Promethion",FALSE
DO-40-2030,G22,G22W2,G22W2D2,Monday,3394,3394,40,2L,other,Dead,3/1/16,7/27/18,Found Dead (FD),878,TRUE,"2LEN dragging hind legs 6/4/18
cloudy Left eye, no date indicated
SCO-13-11/30/2017-L Eye damage",TRUE
DO-20-1012,G22,G22W1,G22W1D1,Monday,3300,3300,20,B,white,Dead,2/9/16,7/26/18,Found Dead (FD),898,TRUE,"BEN,  CASE 53,  Severe Dermatitis on neck. small, frail, piloerection, bloody discharge from anus 7.23.18",TRUE
DO-AL-0178,G28,G28W2,G28W2D1,Tuesday,6531,6531,AL,R,white,Dead,10/10/17,7/24/18,Found Dead (FD),287,TRUE,NA,FALSE
DO-1D-3001,G22,G22W1,G22W1D2,Monday,3308,3308,1D,N,black,Dead,2/9/16,7/23/18,Found Dead (FD),895,TRUE,NEN,FALSE
DO-AL-0095,G24,G24W2,G24W2D1,Wednesday,5077,5077,AL,3R,other,Dead,10/4/16,7/19/18,Found Dead (FD),653,TRUE,"S7170555-8
dietgel cup added to pen 3/9/18-6/11/18
7/11/18-has gone significantly in weight, double checked it and is correct. Looks very sickly",FALSE
DO-1D-3068,G24,G24W1,G24W1D2,Wednesday,4976,4976,1D,B,other,Dead,9/20/16,7/18/18,Found Dead (FD),666,TRUE,"BEN,9/22/17-Missing R eye
R eye damage 9/22/17 Case 61- Moderate Other(Eye Damage)-11/29/17-7/18/18(DIT)
",FALSE
DO-20-1015,G22,G22W1,G22W1D1,Monday,3300,3300,20,3R,other,Dead,2/9/16,7/16/18,Found Dead (FD),888,TRUE,3REN,FALSE
DO-20-1169,G28,G28W1,G28W1D1,Tuesday,6472,6472,20,N,white,Dead,9/19/17,7/16/18,Found Dead (FD),300,TRUE,Mouse appears thin and hunched 7/10/18,TRUE
DO-20-1107,G26,G26W1,G26W1D1,Thursday,5838,5838,20,L,white,Dead,3/21/17,7/11/18,Found Dead (FD),477,TRUE,L,TRUE
DO-1D-3070,G24,G24W1,G24W1D2,Wednesday,4976,4976,1D,2L,other,Dead,9/20/16,7/10/18,Missing (MSG),658,TRUE,2LEN,FALSE
DO-40-2155,G27,G27W2,G27W2D2,Monday,6306,6306,40,L,other,Dead,7/18/17,7/9/18,Missing (MSG),356,TRUE,NA,FALSE
DO-2D-4068,G24,G24W1,G24W1D2,Wednesday,4978,4978,2D,B,other,Dead,9/20/16,7/5/18,Found Dead (FD),653,TRUE,BEN,TRUE
DO-AL-0001,G22,G22W1,G22W1D1,Monday,3297,3297,AL,N,white,Dead,2/9/16,7/5/18,Found Dead (FD),877,TRUE,"NEN
Flickering of lights 12:19,ears are infected and left eye is bulging
70-B8-2018  Moderate Eye Damage - Right eye squinted, left eye bulging - globe dried out and opaque  BCS 1  slightly bloated abdomen, eye ulcerated 
",FALSE
DO-40-2036,G23,G23W1,G23W1D1,Tuesday,4108,4108,40,B,other,Dead,5/31/16,7/2/18,Found Dead (FD),762,TRUE,BEN,FALSE
DO-AL-0160,G27,G27W2,G27W2D1,Monday,6302,6302,AL,3L,black,Dead,7/18/17,7/2/18,Found Dead (FD),349,TRUE,13-B8-2018-1/25/2018-Right Eye damage,FALSE
DO-2D-4022,G22,G22W2,G22W2D2,Monday,3397,3397,2D,2L,black,Dead,3/1/16,6/29/18,Found Dead (FD),850,TRUE,2LEN,FALSE
DO-2D-4018,G22,G22W2,G22W2D2,Monday,3397,3397,2D,R,other,Dead,3/1/16,6/25/18,Found Dead (FD),846,TRUE,REN,FALSE
DO-20-1017,G22,G22W2,G22W2D1,Monday,3391,7094,20,N,other,Dead,3/1/16,6/22/18,Euthanized Sick (ES),843,TRUE,"head tilt, tremor, BCS 2 4/10/18/ 
dietgel cup in pen 6/8/18-6/11/18
moved to pen 7094 6/11/18 to have individual access to food and hydrogel- mouse lying on side from extreme head tilt
Piloerection, BCS 1, unresponsive to touch, labored breathing- EUTHANIZED on 6/22/18",FALSE
DO-2D-4026,G22,G22W2,G22W2D2,Monday,3398,3398,2D,R,white,Dead,3/1/16,6/22/18,Found Dead (FD),843,TRUE,REN,FALSE
DO-2D-4070,G24,G24W1,G24W1D2,Wednesday,4978,4978,2D,2L,other,Dead,9/20/16,6/20/18,Found Dead (FD),638,TRUE,2LEN,FALSE
DO-20-1047,G23,G23W1,G23W1D1,Tuesday,4107,4107,20,3R,other,Dead,5/31/16,6/19/18,Found Dead (FD),749,TRUE,3REN,FALSE
DO-AL-0042,G23,G23W1,G23W1D1,Tuesday,4105,4105,AL,R,other,Dead,5/31/16,6/19/18,Missing (MSG),749,TRUE,REN,FALSE
DO-20-1049,G23,G23W2,G23W2D1,Tuesday,4335,4335,20,N,white,Dead,6/21/16,6/18/18,Found Dead (FD),727,TRUE,"NEN, from S7117529
",FALSE
DO-AL-0096,G24,G24W2,G24W2D1,Wednesday,5077,7093,AL,3L,other,Dead,10/4/16,6/18/18,Found Dead (FD),622,TRUE,"S7170555-8
dragging back legs, elevated breathing 8/23/17 gave gel cup 3/9/18 and removed 6/11/18(replaced with food on bottom of pen)
Case 15A-Mild Other(parylsis of hind quarters) 1/31/18-
moved to pen 7093 6/11/18 because of hind limb paralysis and easier access to food
",FALSE
DO-AL-0058,G23,G23W2,G23W2D1,Tuesday,4333,4333,AL,R,other,Dead,6/21/16,6/14/18,Euthanized Sick (ES),723,TRUE,"REN, 127,128,130,131,132,136,13
9,159
has a tumor on left hind
",FALSE
DO-1D-3017,G22,G22W2,G22W2D2,Monday,3395,3395,1D,N,white,Dead,3/1/16,6/13/18,Found Dead (FD),834,TRUE,"NEN
distended abdomen 8/28/17
",FALSE
DO-AL-0067,G24,G24W1,G24W1D1,Wednesday,4968,4968,AL,L,white,Dead,9/20/16,6/13/18,Found Dead (FD),631,TRUE,"LEN, Small Right eye-8/29/2017
8/29/17-damaged R eye 9/22/2017

",FALSE
DO-20-1037,G23,G23W1,G23W1D1,Tuesday,4106,4106,20,2R,other,Dead,5/31/16,6/11/18,Found Dead (FD),741,TRUE,2REN,FALSE
DO-40-2007,G22,G22W1,G22W1D1,Monday,3302,3302,40,3R,other,Dead,2/9/16,6/11/18,Found Dead (FD),853,TRUE,"3REN
No Left Eye
SCO-12-11/29/1017-Right Eye damage",FALSE
DO-40-2008,G22,G22W1,G22W1D1,Monday,3302,3302,40,3L,other,Dead,2/9/16,6/11/18,Found Dead (FD),853,TRUE,3LEN,FALSE
DO-40-2121,G26,G26W2,G26W2D2,Thursday,5883,5883,40,N,white,Dead,4/11/17,6/11/18,Found Dead (FD),426,TRUE,N,FALSE
DO-1D-3125,G26,G26W2,G26W2D2,Thursday,5885,5885,1D,2R,other,Dead,4/11/17,6/6/18,Found Dead (FD),421,TRUE,2R,TRUE
DO-AL-0082,G24,G24W2,G24W2D1,Wednesday,5076,5076,AL,R,white,Dead,10/4/16,6/6/18,Found Dead (FD),610,TRUE,"R
S7170558-8
ulcerated tumor on right hind area
mild seizure
",FALSE
DO-2D-4166,G28,G28W1,G28W1D2,Tuesday,6477,6477,2D,2L,other,Dead,9/19/17,6/5/18,Found Dead (FD),259,TRUE,"lethargic, BCS1, ruffled fur 4/19/18",TRUE
DO-AL-0057,G23,G23W2,G23W2D1,Tuesday,4333,4333,AL,N,white,Dead,6/21/16,6/5/18,Found Dead (FD),714,TRUE,"NEN, from S7117527-8
",FALSE
DO-20-1032,G22,G22W2,G22W2D1,Monday,3392,3392,20,3L,black,Dead,3/1/16,6/4/18,Found Dead (FD),825,TRUE,"3LEN
Seizure",FALSE
DO-2D-4017,G22,G22W2,G22W2D2,Monday,3397,3397,2D,N,white,Dead,3/1/16,6/4/18,Found Dead (FD),825,TRUE,NEN,FALSE
DO-2D-4036,G23,G23W1,G23W1D2,Tuesday,4114,4114,2D,B,other,Dead,5/31/16,6/4/18,Found Dead (FD),734,TRUE,"BEN,distended abdomen, ruffled fur, 2/1/18
",FALSE
DO-AL-0027,G22,G22W2,G22W2D1,Monday,3390,3390,AL,L,other,Dead,3/1/16,6/4/18,Found Dead (FD),825,TRUE,"LEN,subdermal lipoma dorsal neck 2/14/2017

",FALSE
DO-20-1103,G26,G26W1,G26W1D1,Thursday,5836,5836,20,3R,black,Dead,3/21/17,5/31/18,Found Dead (FD),436,TRUE,"3R, SCO-54-cloudy Right eye",TRUE
